thread_id,customer_query,brand_resolution,intent,brand,turn_count
TH-92767,Yes. It’s happening to other apps too like Apple Music. So not app specific but. iOS 11 😘,"Let's do all we can to ensure we find you a resolution. Please click here, and meet us in DM so we can better assist: [link]",technical_issue,AppleSupport,2
TH-92774,please provide me a list of Apple authorised service centres in the state of Punjab (India). Thanks.,We'd be happy to provide you with our Apple Authorized Service provider in your area. Please check this link for more info: [link],technical_issue,AppleSupport,2
TH-92777,"A complete muck up from High Sierra. Desktop now will not boot up, will not start in Safe Mode, or any mode. Cannot access Disk Utility. Looks like your Apple software ate itself and loads of pre-2014 computers. Whaaaat?",Let's help get your Mac up and running again. Tell us in more detail what happens when you start the Mac. What do you see on the screen?,technical_issue,AppleSupport,2
TH-92779,Update: still resets phone even after removing and reinstalling.,"We appreciate the update. Just to be sure that we're on the same page, is your iPhone restarting while you're using any other apps? Please send us a DM with the results. [link]",technical_issue,AppleSupport,2
TH-92781,"iPhone 6S, iOS 11.1.2 Only have this issue with pandora",Thank you. Are all apps up to date? Have you tried removing Pandora and reinstalling it?,technical_issue,AppleSupport,2
TH-92783,Can’t figure out if it’s or ... my iPhone resets at least twice a week when I’m listening to pandora at the gym. 😠 y’all fixing to ruin a workout,"Can we get which iPhone and software version you're using? Also, do any other apps have this issue?",general_inquiry,AppleSupport,2
TH-92785,"Aha ... Use Classic Layout, right? Seems to work!","We're glad you got it sorted out. If you have any other questions, feel free to reach out to us.",general_inquiry,AppleSupport,2
TH-92786,"My Apple Mail just changed its look to this. Did I do this accidentally and how do I change it back, or did this happen to everybody? I prefer the old look (no summaries) and want it back. [link]",No worries. We can point you in the right direction. Which device will we be working with?,technical_issue,AppleSupport,2
TH-92789,My gripe is not that I don’t know how to return items or anything like that. It is that the colour advertised is very different from the finished product.,Understood. Please provide feedback about this here: [link],general_inquiry,AppleSupport,2
TH-92790,For my new #iPhoneX yesterday. Disappointed in the folio case as it is way more pink than the website shows. #websitecolourfail #poorshow [link],Let's get you assistance on this. Check out our Shopping Help online here: [link],technical_issue,AppleSupport,2
TH-92793,Thanks for your help and thanks for being so prompt with me too😀,You're very welcome. Have a great evening!,general_inquiry,AppleSupport,2
TH-92797,See what I️ mean,Thanks for providing us with further details. Which iOS version is your device currently running? We want to make sure that you're running the latest version. You can check this through Settings &gt; General &gt; About.,general_inquiry,AppleSupport,2
TH-92800,Omg wtf is wrong with texting; all these weird icony things come up instead and ruin every text! It’s obnoxious. Someone please explain!,"Let’s look into this together. To be sure we’re on the same page, can you give us a bit more detail on what you notice when typing a text message?",general_inquiry,AppleSupport,2
TH-92802,It would be nice if i could get a response?!,"We want to get you back to your music so you can listen whenever you're on the go. Try powering off and restarting your iPhone. This sounds simplistic, but it can help with these types of issues. Please DM the result. [link]",general_inquiry,AppleSupport,2
TH-92806,"Pleas look at order W578459521, your customer support is abysmal in this matter. Clearly the device has been lost somewhere with the courier",Whenever we work with an order we like to verify the country where the order is being delivered to. What country are you located in?,order_shipping,AppleSupport,2
TH-92811,"Tried that for many days already, it’s useless","Thanks for letting us know. Because we don't handle orders via Twitter, we'd ask that you keep trying to reach our Online Store. They are best suited to assist you.",general_inquiry,AppleSupport,2
TH-92807,"the customer service is about the worst I have ever experienced, 2 weeks had my money, no device, useless!!","We know how important it is to have your device. Please send us a DM, let us know what’s happening, and we’ll see how we can help. [link]",billing_refund,AppleSupport,2
TH-92814,The link didn’t really help me,"We're sorry about that. The link we provided has some information on what's advisable and what isn't. Generally, it is not advisable to swim with your iPhone even with a screen protector. Please let us know if you have any other questions!",general_inquiry,AppleSupport,2
TH-92815,"Hi I would like to ask a question about the iPhone X, Is it alright if is swim with it if I have a screen protector on it?",Thanks for reaching out. Please check this link for information about water resistance on your iPhone X: [link],hardware_repair,AppleSupport,2
TH-92870,When will CarKit give access to GPS navigation apps?,Thanks for reaching out. Are you referring to using GPS like described in this article: [link],technical_issue,AppleSupport,2
TH-92872,I paid full price to use your app and now it’s not working?,We'd like to look into this with you. Please DM us more about what's happening. [link],billing_refund,AppleSupport,2
TH-93629,"my 6s has been lagging since I downloaded iOS 11.1.2 &amp; it’s very annoying, especially been as it’s practically brand new😔🙄","We know how important it is that your iPhone run like you expect it to, so we'd love to investigate what's going on and team up to find a solution. What are you doing on the iPhone when it slows down? DM us more details and we'll get started. [link]",technical_issue,AppleSupport,2
